k141_73321	KX578042.1	KX578042.1 Leuconostoc phage Ln-7, complete genome	KX578042.1 Leuconostoc phage Ln-7, complete genome	90.496	726	67	2	1	725	5409	4685	0.0	957
k141_73321	KC013026.1	KC013026.1 Leuconostoc phage phiLN25, complete genome	KC013026.1 Leuconostoc phage phiLN25, complete genome	90.096	727	68	4	1	725	5401	4677	0.0	941
k141_73321	GQ451696.1	GQ451696.1 Leuconostoc phage 1-A4, complete genome	GQ451696.1 Leuconostoc phage 1-A4, complete genome	90.083	726	70	2	1	725	5152	4428	0.0	941
k141_73321	KC013027.1	KC013027.1 Leuconostoc phage phiLN34, complete genome	KC013027.1 Leuconostoc phage phiLN34, complete genome	89.394	726	75	2	1	725	5298	4574	0.0	913
k141_73321	KM262192.1	KM262192.1 Leuconostoc phage Ln-9, complete genome	KM262192.1 Leuconostoc phage Ln-9, complete genome	89.118	726	77	2	1	725	6289	5565	0.0	902
k141_165451	MN044033.1	MN044033.1 Klebsiella phage Marfa, complete genome	MN044033.1 Klebsiella phage Marfa, complete genome	89.024	82	8	1	83905	83986	68845	68765	2.48e-17	100
k141_165451	MK838116.1	MK838116.1 Aeromonas phage LAh10, complete genome	MK838116.1 Aeromonas phage LAh10, complete genome	82.727	110	17	2	21501	21609	215190	215298	3.21e-16	97.1
k141_165451	MN103543.1	MN103543.1 Pseudomonas phage vB_PaeM_PS119XW, complete genome	MN103543.1 Pseudomonas phage vB_PaeM_PS119XW, complete genome	87.654	81	6	4	21530	21607	288398	288477	1.49e-14	91.6
k141_165451	MK797984.1	MK797984.1 Pseudomonas phage vB_PaeM_PA5oct, complete genome	MK797984.1 Pseudomonas phage vB_PaeM_PA5oct, complete genome	88.158	76	9	0	21530	21605	267969	267894	1.49e-14	91.6
k141_165451	HQ630627.1	HQ630627.1 Pseudomonas phage PhiPA3, complete genome	HQ630627.1 Pseudomonas phage PhiPA3, complete genome	86.747	83	7	4	21525	21605	294857	294937	5.36e-14	89.8
k141_165451	CP000830.1	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	92.982	57	4	0	21543	21599	3396928	3396984	2.50e-12	84.2
k141_165451	CP000031.2	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	92.982	57	4	0	21543	21599	294996	294940	2.50e-12	84.2
k141_165451	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	94.231	52	3	0	21548	21599	864784	864835	3.23e-11	80.5
k141_165451	KF147891.1	KF147891.1 Pseudomonas phage PaBG, complete genome	KF147891.1 Pseudomonas phage PaBG, complete genome	84.146	82	10	3	21525	21605	120307	120228	4.18e-10	76.8
k141_165451	AP024483.1	AP024483.1 Cotonvirus japonicus DNA, complete genome	AP024483.1 Cotonvirus japonicus DNA, complete genome	77.692	130	25	4	90869	90996	755998	755871	4.18e-10	76.8
k141_165451	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.416	77	12	0	21529	21605	4360135	4360059	4.18e-10	76.8
