k141_39996	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	85.612	139	19	1	72	210	2970064	2970201	2.04e-33	145
k141_39996	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	92.473	93	5	1	1	93	2970407	2970497	1.59e-29	132
k141_39996	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	93.023	86	6	0	74	159	2969796	2969881	7.40e-28	126
k141_39996	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	89.247	93	8	1	1	93	2970268	2970358	1.60e-24	115
k141_39996	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	92.308	52	3	1	88	139	819354	819304	9.78e-12	73.1
k141_32967	KX228399.1	KX228399.1 Clostridium phage CDKM9, complete genome	KX228399.1 Clostridium phage CDKM9, complete genome	78.249	754	144	19	31726	32469	40470	41213	7.35e-128	466
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	89.744	273	27	1	50	322	819402	819673	2.33e-94	348
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	90.187	214	20	1	108	321	819615	819827	3.09e-73	278
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	90.306	196	18	1	1	196	2532105	2532299	1.45e-66	255
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	85.981	214	28	2	108	321	819770	819981	3.16e-58	228
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	92.308	130	8	2	1	129	819019	819147	6.94e-45	183
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	100.000	59	0	0	264	322	819460	819518	1.19e-22	110
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	100.000	59	0	0	264	322	2532212	2532270	1.19e-22	110
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	100.000	48	0	0	1	48	2531988	2532035	1.56e-16	89.8
k141_9617	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	100.000	45	0	0	1	45	2531867	2531911	7.24e-15	84.2
k141_45068	MZ130490.1	MZ130490.1 Uncultured phage cr13_1, complete genome	MZ130490.1 Uncultured phage cr13_1, complete genome	89.130	46	5	0	474	519	87330	87375	8.47e-07	58.4
k141_2704	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	77.134	328	66	9	1	323	501666	501343	2.58e-44	182
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	85.591	8425	1151	45	56760	65143	3000136	2991734	0.0	8774
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	81.224	8761	1565	70	27239	35957	3076588	3067866	0.0	6992
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.774	4361	638	19	13206	17552	3092544	3088196	0.0	4351
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.002	3288	520	6	53478	56762	3003489	3000205	0.0	3153
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	86.252	2393	278	35	35969	38340	3067819	3065457	0.0	2549
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	77.386	4316	880	82	22828	27091	3082152	3077881	0.0	2475
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	83.852	2539	404	3	48087	50622	3052853	3050318	0.0	2412
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.540	2335	343	17	38917	41242	3063139	3065464	0.0	2296
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	80.085	2124	399	19	51340	53450	3005772	3003660	0.0	1557
k141_2788	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	71.747	1122	205	89	54	1118	3078154	3077088	2.01e-51	213
