k141_339	CP000031.2	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	79.461	297	51	9	1	292	262651	262360	1.78e-50	202
k141_339	CP000031.2	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	79.461	297	51	9	1	292	3466887	3467178	1.78e-50	202
k141_339	CP000031.2	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	CP000031.2 Ruegeria pomeroyi DSS-3, complete genome	79.461	297	51	9	1	292	4015223	4015514	1.78e-50	202
k141_284	BX897699.1	BX897699.1 Bartonella henselae strain Houston-1, complete genome	BX897699.1 Bartonella henselae strain Houston-1, complete genome	92.308	286	22	0	1	286	1414159	1413874	3.51e-112	407
k141_284	BX897699.1	BX897699.1 Bartonella henselae strain Houston-1, complete genome	BX897699.1 Bartonella henselae strain Houston-1, complete genome	92.308	286	22	0	1	286	1584168	1583883	3.51e-112	407
k141_284	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	88.581	289	27	6	1	286	775533	775818	7.77e-94	346
k141_284	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	88.581	289	27	6	1	286	970586	970871	7.77e-94	346
k141_284	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	88.581	289	27	6	1	286	1547112	1547397	7.77e-94	346
k141_284	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	87.153	288	33	4	1	286	160782	161067	3.64e-87	324
k141_284	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	87.153	288	33	4	1	286	1004548	1004833	3.64e-87	324
k141_284	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	87.153	288	33	4	1	286	1514573	1514858	3.64e-87	324
k141_284	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	87.153	288	33	4	1	286	3581661	3581376	3.64e-87	324
k141_284	CP000830.1	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	87.153	288	33	4	1	286	373932	374217	3.64e-87	324
k141_284	CP000830.1	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	87.153	288	33	4	1	286	617697	617982	3.64e-87	324
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	289694	289979	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	2801149	2800864	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	3571500	3571215	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	4100659	4100944	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	4196586	4196871	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	4351657	4351942	8.11e-64	246
k141_284	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	82.230	287	49	2	1	286	4395202	4395487	8.11e-64	246
k141_398	CP001357.1	CP001357.1 Brachyspira hyodysenteriae WA1, complete genome	CP001357.1 Brachyspira hyodysenteriae WA1, complete genome	85.455	110	14	2	1	109	2385335	2385443	8.58e-24	113
k141_371	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	84.722	144	22	0	1	144	775823	775680	3.04e-33	145
k141_371	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	84.722	144	22	0	1	144	970876	970733	3.04e-33	145
k141_371	CP015418.1	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	CP015418.1 Rhodovulum sulfidophilum DSM 1374, complete genome	84.722	144	22	0	1	144	1547402	1547259	3.04e-33	145
k141_371	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	84.722	144	22	0	1	144	161072	160929	3.04e-33	145
k141_371	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	84.722	144	22	0	1	144	1004838	1004695	3.04e-33	145
k141_371	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	84.722	144	22	0	1	144	1514863	1514720	3.04e-33	145
k141_371	CP001312.1	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	CP001312.1 Rhodobacter capsulatus SB 1003, complete genome	84.722	144	22	0	1	144	3581371	3581514	3.04e-33	145
k141_371	CP000830.1	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	84.722	144	22	0	1	144	374222	374079	3.04e-33	145
k141_371	CP000830.1	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	CP000830.1 Dinoroseobacter shibae DFL 12, complete genome	84.722	144	22	0	1	144	617987	617844	3.04e-33	145
k141_371	BX897699.1	BX897699.1 Bartonella henselae strain Houston-1, complete genome	BX897699.1 Bartonella henselae strain Houston-1, complete genome	77.132	258	54	4	1	255	1413869	1414124	3.04e-33	145
k141_371	BX897699.1	BX897699.1 Bartonella henselae strain Houston-1, complete genome	BX897699.1 Bartonella henselae strain Houston-1, complete genome	77.132	258	54	4	1	255	1583878	1584133	3.04e-33	145
k141_371	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.397	141	21	1	1	141	289984	289845	5.09e-31	137
k141_371	AE006468.2	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome	84.397	141	21	1	1	141	2800859	2800998	5.09e-31	137
