,Query,Name,Score,From,To,Taxon,Threshold,Positive terms,Score_ratio,Lengh,Frame,Length_contig
0,vHMM_18374,k141_33511,1247.5255,6098,131,Crohivirus,8.4,polyprotein,148.51494047619047,6830,4,6830
1,vHMM_18388,k141_33511,864.00934,6101,206,Pasivirus,12.6,polyprotein,68.57216984126984,6830,4,6830
2,vHMM_18387,k141_33511,750.67865,6230,2435,Parechovirus,15.8,polyprotein,47.51130696202531,6830,4,6830
3,vHMM_18363,k141_33511,1080.1467,6125,158,Picornaviridae,23.0,polyprotein,46.9629,6830,4,6830
4,vHMM_18370,k141_33511,689.57556,4091,176,Avisivirus,16.1,polyprotein,42.8307801242236,6830,4,6830
5,vHMM_18387,k141_33511,537.7079,2312,131,Parechovirus,15.8,polyprotein,34.032145569620255,6830,4,6830
6,vHMM_18393,k141_33511,319.56696,3755,212,Rosavirus,9.9,polyprotein,32.27949090909091,6830,4,6830
7,vHMM_18373,k141_33511,263.846,3038,179,Cosavirus,8.6,polyprotein,30.679767441860466,6830,4,6830
8,vHMM_18381,k141_33511,348.52084,2072,158,Kunsagivirus,12.1,polyprotein,28.803375206611573,6830,4,6830
9,vHMM_8269,k141_13896,419.98126,676,4,Astroviridae,16.0,capsid;VP90,26.24882875,679,5,679
10,vHMM_18391,k141_33511,287.1714,2189,191,Potamipivirus,11.3,polyprotein,25.413398230088493,6830,4,6830
11,vHMM_8269,k141_8918,388.785,755,8,Astroviridae,16.0,capsid;VP90,24.2990625,1295,5,1295
12,vHMM_18364,k141_33511,486.99274,3434,191,Aalivirus,23.2,polyprotein,20.991066379310347,6830,4,6830
13,vHMM_18372,k141_33511,307.4246,3425,167,Cardiovirus,14.8,polyprotein,20.771932432432433,6830,4,6830
14,vHMM_18391,k141_33511,227.54224,4130,2441,Potamipivirus,11.3,polyprotein,20.1364814159292,6830,4,6830
15,vHMM_18382,k141_33511,231.38776,2060,191,Limnipivirus,11.6,polyprotein,19.947220689655172,6830,4,6830
16,vHMM_18368,k141_33511,197.31935,2060,200,Aquamavirus,10.0,polyprotein,19.731935,6830,4,6830
17,vHMM_18375,k141_33511,239.46918,1757,206,Enterovirus,13.0,polyprotein,18.420706153846155,6830,4,6830
18,vHMM_8269,k141_27677,266.3704,517,4,Astroviridae,16.0,capsid;VP90,16.64815,520,6,520
19,vHMM_18367,k141_33511,169.4993,2309,368,Aphthovirus,10.9,polyprotein,15.550394495412844,6830,4,6830
20,vHMM_18379,k141_33511,178.51534,1637,203,Hepatovirus,11.8,polyprotein,15.128418644067796,6830,4,6830
21,vHMM_18371,k141_33511,206.04889,1460,182,Bopivirus,13.7,polyprotein,15.040064963503651,6830,4,6830
22,vHMM_18374,k141_7610,123.91201,450,3,Crohivirus,8.4,polyprotein,14.751429761904761,510,5,510
23,vHMM_18391,k141_33511,164.81898,6287,4103,Potamipivirus,11.3,polyprotein,14.585750442477876,6830,4,6830
24,vHMM_18386,k141_33511,133.59746,1718,185,Oscivirus,9.2,polyprotein,14.521463043478263,6830,4,6830
25,vHMM_18370,k141_33511,230.77165,6251,4106,Avisivirus,16.1,polyprotein,14.333642857142856,6830,4,6830
26,vHMM_18384,k141_33511,189.25201,2261,179,Megrivirus,13.3,polyprotein,14.229474436090225,6830,4,6830
27,vHMM_18368,k141_33511,142.19858,3407,2468,Aquamavirus,10.0,polyprotein,14.219857999999999,6830,4,6830
28,vHMM_18390,k141_33511,168.43314,1694,179,Poecivirus,11.9,polyprotein,14.154045378151261,6830,4,6830
29,vHMM_18381,k141_33511,168.5764,3407,2474,Kunsagivirus,12.1,polyprotein,13.931933884297521,6830,4,6830
30,vHMM_18381,k141_33511,168.32315,6314,4292,Kunsagivirus,12.1,polyprotein,13.911004132231405,6830,4,6830
31,vHMM_18396,k141_33511,141.70132,1682,188,Senecavirus,10.3,polyprotein,13.757409708737864,6830,4,6830
32,vHMM_18365,k141_33511,136.74913,1859,371,Ailurivirus,10.6,polyprotein,12.900861320754718,6830,4,6830
33,vHMM_18363,k141_2972,288.54688,8094,3216,Picornaviridae,23.0,polyprotein,12.54551652173913,9513,6,9513
34,vHMM_8272,k141_32474,314.60178,825,180,Mamastrovirus,25.6,polyprotein 1ab,12.28913203125,828,4,828
35,vHMM_18379,k141_33511,139.4773,3410,2102,Hepatovirus,11.8,polyprotein,11.820110169491526,6830,4,6830
36,vHMM_18368,k141_33511,117.60089,6095,4985,Aquamavirus,10.0,polyprotein,11.760089,6830,4,6830
37,vHMM_18369,k141_33511,614.27356,3494,188,Avihepatovirus,52.6,polyprotein,11.678204562737642,6830,4,6830
38,vHMM_18363,k141_17804,265.633,3324,6564,Picornaviridae,23.0,polyprotein,11.549260869565217,10324,2,10324
39,vHMM_18380,k141_33511,125.985825,1646,257,Hunnivirus,11.0,polyprotein,11.453256818181819,6830,4,6830
40,vHMM_8269,k141_2073,181.72032,541,34,Astroviridae,16.0,capsid;VP90,11.35752,556,5,556
41,vHMM_18379,k141_17804,132.18771,5163,6456,Hepatovirus,11.8,polyprotein,11.202348305084746,10324,2,10324
42,vHMM_18378,k141_17804,105.225555,5586,6540,Harkavirus,9.4,polyprotein,11.194207978723403,10324,2,10324
43,vHMM_18363,k141_27940,256.97946,2849,326,Picornaviridae,23.0,polyprotein,11.173020000000001,6545,6,6545
44,vHMM_18376,k141_33511,161.95251,1679,236,Erbovirus,14.5,polyprotein,11.169138620689655,6830,4,6830
45,vHMM_18379,k141_27940,131.53831,2792,329,Hepatovirus,11.8,polyprotein,11.14731440677966,6545,6,6545
46,vHMM_18378,k141_2972,104.645,4308,3261,Harkavirus,9.4,polyprotein,11.132446808510638,9513,6,9513
47,vHMM_18367,k141_33511,119.89717,3080,2585,Aphthovirus,10.9,polyprotein,10.999740366972476,6830,4,6830
48,vHMM_18384,k141_33511,145.55249,3704,2579,Megrivirus,13.3,polyprotein,10.943796240601504,6830,4,6830
49,vHMM_18375,k141_33511,140.17729,3461,2561,Enterovirus,13.0,polyprotein,10.782868461538461,6830,4,6830
50,vHMM_18385,k141_33511,140.73071,1652,203,Mosavirus,13.1,polyprotein,10.742802290076336,6830,4,6830
51,vHMM_18374,k141_17804,89.641266,5145,6537,Crohivirus,8.4,polyprotein,10.671579285714285,10324,2,10324
52,vHMM_18367,k141_17804,115.92336,5256,6399,Aphthovirus,10.9,polyprotein,10.635170642201835,10324,2,10324
53,vHMM_18373,k141_25256,90.21808,3663,5514,Cosavirus,8.6,polyprotein,10.490474418604652,7806,1,7806
54,vHMM_8270,k141_32474,318.25327,825,180,Astroviridae,30.4,polyprotein 1ab,10.468857565789474,828,4,828
55,vHMM_18371,k141_33511,141.01312,3464,2567,Bopivirus,13.7,polyprotein,10.292928467153285,6830,4,6830
56,vHMM_18400,k141_33511,107.81627,1934,371,Tottorivirus,10.5,polyprotein,10.26821619047619,6830,4,6830
57,vHMM_8353,k141_14408,122.24513,9,315,Vesivirus,12.0,capsid,10.187094166666666,321,3,321
58,vHMM_18373,k141_4404,87.0841,1575,372,Cosavirus,8.6,polyprotein,10.126058139534885,11304,6,11304
59,vHMM_18363,k141_25256,232.60492,3255,5544,Picornaviridae,23.0,polyprotein,10.113257391304348,7806,1,7806
60,vHMM_8349,k141_14408,152.94849,6,315,Caliciviridae,15.3,capsid,9.996633333333332,321,3,321
